belongs_to_collection,budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,revenue_mil,budget_mil,drama,comedy,thriller,action,romance,adventure,family,release_2010s,release_2000s,release_1990s,release_1980s_below,overview_vader,tagline_vader
1,26000000,6957,The 40 Year Old Virgin,11.519662,109449237.0,116.0,6.2,2020.0,109.449237,26.0,0,1,0,0,1,0,0,0,1,0,0,0.2169,0.0
1,26000000,11460,Red Eye,6.336926999999999,57891803.0,85.0,6.2,471.0,57.891803,26.0,0,0,1,0,0,0,0,0,1,0,0,-0.9493,-0.4939
1,13200000,19404,Dilwale Dulhania Le Jayenge,34.457024,100000000.0,190.0,9.1,661.0,100.0,13.2,1,1,0,0,1,0,0,0,0,1,0,0.8689,0.6369
1,35000000,14175,Valiant,11.836827,19478106.0,76.0,5.2,239.0,19.478106,35.0,0,0,0,0,0,1,1,0,1,0,0,-0.4588,0.0
1,88000000,4442,The Brothers Grimm,15.66148,105316267.0,118.0,5.6,847.0,105.316267,88.0,0,1,1,1,0,1,0,0,1,0,0,0.296,-0.6597
1,30000000,9042,The Cave,8.077253,15007991.0,97.0,5.2,204.0,15.007991,30.0,0,0,1,1,0,1,0,0,1,0,0,0.6808,0.0
1,9000000,17926,Undiscovered,1.494688,1046166.0,97.0,4.5,13.0,1.046166,9.0,0,1,0,0,1,0,0,0,1,0,0,0.25,0.0
1,25000000,1985,The Constant Gardener,11.556484,82466670.0,129.0,6.9,428.0,82.46667,25.0,1,0,1,0,0,0,0,0,1,0,0,-0.934,0.6369
0,32000000,9335,Transporter 2,11.359658999999999,85167639.0,87.0,6.2,1076.0,85.167639,32.0,0,0,1,1,0,0,0,0,1,0,0,0.2732,0.6369
1,58000000,9007,Just Like Heaven,8.351773,102854431.0,95.0,6.5,595.0,102.854431,58.0,0,1,0,0,1,0,0,0,1,0,0,0.0772,0.5719
1,20000000,9777,Proof,7.9839020000000005,7535331.0,100.0,6.2,182.0,7.535331,20.0,1,0,0,0,0,0,0,0,1,0,0,0.1027,-0.2732
1,42000000,1830,Lord of War,8.745216000000001,24127895.0,122.0,7.0,1356.0,24.127895,42.0,1,0,1,0,0,0,0,0,1,0,0,-0.8553,-0.296
1,1000000,10092,Cry_Wolf,9.454335,10047674.0,90.0,5.6,127.0,10.047674,1.0,0,0,1,0,0,0,0,0,1,0,0,-0.3612,0.3182
1,7000000,340,Everything is Illuminated,7.738924000000001,2697930.0,106.0,7.4,251.0,2.69793,7.0,1,1,0,0,0,0,0,0,1,0,0,0.4404,-0.0516
1,60000000,8814,Doom,11.953553,55987321.0,105.0,5.0,619.0,55.987321,60.0,0,0,0,1,0,1,0,0,1,0,0,-0.7096,0.1027
1,50000000,9923,Domino,6.394143,22944502.0,127.0,6.0,450.0,22.944502,50.0,0,0,0,1,0,0,0,0,1,0,0,0.0,-0.5994
0,3000000,7553,Waiting...,5.054419,18637690.0,94.0,6.2,241.0,18.63769,3.0,0,1,0,0,0,0,0,0,1,0,0,0.9343,0.0
1,62000000,8202,Æon Flux,12.201912,52304001.0,93.0,5.4,717.0,52.304001,62.0,0,0,0,1,0,0,0,0,1,0,0,-0.6597,0.8126
1,30000000,1947,An Unfinished Life,7.761953999999999,18618284.0,108.0,6.7,165.0,18.618284,30.0,1,0,0,0,0,0,0,0,1,0,0,-0.8705,0.0
1,19000000,8643,The Exorcism of Emily Rose,10.966014999999999,144216468.0,122.0,6.3,675.0,144.216468,19.0,1,0,1,0,0,0,0,0,1,0,0,-0.4767,0.0
1,55000000,9315,Flightplan,12.419851,223387299.0,98.0,6.1,796.0,223.387299,55.0,1,0,1,0,0,0,0,0,1,0,0,-0.128,0.0
1,40000000,3933,Corpse Bride,12.920032,117195061.0,77.0,7.2,1957.0,117.195061,40.0,0,0,0,0,1,0,0,0,1,0,0,-0.5719,-0.6597
1,32000000,59,A History of Violence,11.119707,60740827.0,96.0,6.9,850.0,60.740827,32.0,1,0,1,0,0,0,0,0,1,0,0,-0.6808,0.7579
1,50000000,257,Oliver Twist,12.369935,42093706.0,130.0,6.7,283.0,42.093706,50.0,1,0,0,0,0,0,1,0,1,0,0,-0.4939,0.0
1,25000000,15487,The Greatest Game Ever Played,6.969342,15431177.0,120.0,6.9,112.0,15.431177,25.0,1,0,0,0,0,0,1,0,1,0,0,0.2023,0.4215
1,7000000,398,Capote,6.01272,49084830.0,114.0,6.9,394.0,49.08483,7.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0,50000000,11968,Into the Blue,10.022102,44434439.0,110.0,5.8,466.0,44.434439,50.0,0,0,1,1,0,1,0,0,1,0,0,0.128,0.296
1,4000000,14517,Mirrormask,5.354783,866999.0,101.0,6.6,107.0,0.866999,4.0,0,0,0,0,0,0,0,0,1,0,0,0.4939,0.3182
0,30000000,533,The Curse of the Were-Rabbit,11.766244,192452832.0,85.0,6.8,660.0,192.452832,30.0,0,1,0,0,0,1,1,0,1,0,0,-0.0258,0.0
1,15000000,5236,Kiss Kiss Bang Bang,11.760539999999999,15785148.0,103.0,7.2,900.0,15.785148,15.0,0,1,0,1,0,0,0,0,1,0,0,-0.836,-0.0
0,30000000,9763,Goal!: The Dream Begins,9.783762,27610873.0,118.0,6.6,244.0,27.610873,30.0,1,0,0,0,0,0,0,0,1,0,0,0.8074,0.25
1,2700000,10017,The Wraith,7.657918,3500000.0,93.0,5.9,109.0,3.5,2.7,0,0,0,1,1,0,0,0,0,0,1,0.4712,0.0
1,17000000,27759,55 Days at Peking,2.972529,10000000.0,154.0,6.5,38.0,10.0,17.0,1,0,0,1,0,0,0,0,0,0,1,0.6597,0.0
1,1500000,10707,The Squid and the Whale,10.952762,11098131.0,81.0,6.9,229.0,11.098131,1.5,1,1,0,0,0,0,0,0,1,0,0,0.4215,0.0
1,35000000,9910,Two for the Money,9.003792,30526509.0,122.0,5.9,156.0,30.526509,35.0,1,1,1,0,0,0,0,0,1,0,0,0.0,-0.2732
1,14000000,142,Brokeback Mountain,11.787044,178043761.0,134.0,7.5,1531.0,178.043761,14.0,1,0,0,0,1,0,0,0,1,0,0,0.3182,0.6369
1,57000000,9621,Elizabethtown,11.82081,52034889.0,123.0,6.1,335.0,52.034889,57.0,1,1,0,0,1,0,0,0,1,0,0,-0.7783,0.0
1,35000000,9701,North Country,8.781298,25224242.0,126.0,6.9,127.0,25.224242,35.0,1,0,0,0,0,0,0,0,1,0,0,0.25,0.0
1,7000000,3291,"Good Night, and Good Luck.",7.523097999999999,54600000.0,93.0,6.8,274.0,54.6,7.0,1,0,0,0,0,0,0,0,1,0,0,0.0,-0.3491
1,2000000,16608,The Proposition,9.387212,5048693.0,104.0,7.1,221.0,5.048693,2.0,1,0,1,1,0,1,0,0,1,0,0,-0.9702,0.0
1,18000000,791,The Fog,9.929808999999999,46201432.0,100.0,3.8,191.0,46.201432,18.0,0,0,1,0,0,0,0,0,1,0,0,-0.9349,-0.5319
1,10284523,2610,Shopgirl,4.3490459999999995,11588205.0,104.0,5.7,80.0,11.588205,10.284523,1,1,0,0,1,0,0,0,1,0,0,0.5574,0.0
1,50000000,8066,Stay,6.572049000000001,8342132.0,99.0,6.5,346.0,8.342132,50.0,1,0,1,0,0,0,0,0,1,0,0,-0.9666,-0.6486
0,75000000,1656,The Legend of Zorro,8.940007000000001,142400065.0,129.0,5.9,909.0,142.400065,75.0,0,0,0,1,0,1,0,0,1,0,0,-0.906,0.3802
1,20000000,6963,The Weather Man,8.345866000000001,12482775.0,101.0,6.0,292.0,12.482775,20.0,1,1,0,0,0,0,0,0,1,0,0,0.6369,0.6369
0,4000000,215,Saw II,15.399863,152925093.0,92.0,6.3,1288.0,152.925093,4.0,0,0,0,0,0,0,0,0,1,0,0,-0.7266,0.0
1,24000000,10799,L'Empire des loups,9.255441000000001,11875866.0,128.0,5.5,57.0,11.875866,24.0,0,0,0,1,0,0,0,0,1,0,0,-0.9153,-0.3875
0,14200000,1951,Manderlay,4.568999,674918.0,139.0,6.9,81.0,0.674918,14.2,1,0,0,0,0,0,0,0,1,0,0,0.0772,0.0772
1,17000000,25763,Damnation Alley,2.217704,8720000.0,91.0,5.0,27.0,8.72,17.0,0,0,0,1,0,1,0,0,0,0,1,0.0772,0.0
0,72000000,25,Jarhead,9.997032,96889998.0,125.0,6.6,776.0,96.889998,72.0,1,0,0,0,0,0,0,0,1,0,0,-0.9753,0.0258
1,150000000,9982,Chicken Little,18.584609,314432665.0,81.0,5.6,974.0,314.432665,150.0,0,1,0,0,0,0,1,0,1,0,0,0.9026,0.3818
1,22000000,11661,Joyeux Noël,7.846226,17709155.0,116.0,7.2,216.0,17.709155,22.0,1,0,0,0,1,0,0,0,1,0,0,-0.2263,0.0
1,40000000,10060,Get Rich or Die Tryin',9.820229,46442528.0,117.0,6.3,188.0,46.442528,40.0,1,0,0,0,0,0,0,0,1,0,0,-0.128,0.0
1,50000000,231,Syriana,5.768575,94000000.0,128.0,6.3,455.0,94.0,50.0,1,0,1,0,0,0,0,0,1,0,0,-0.7876,0.0
1,22000000,8999,Derailed,10.600475,57479076.0,108.0,6.1,322.0,57.479076,22.0,1,0,1,0,0,0,0,0,1,0,0,-0.7964,0.0
1,28000000,4348,Pride & Prejudice,14.439082999999998,121147947.0,135.0,7.8,1406.0,121.147947,28.0,1,0,0,0,1,0,0,0,1,0,0,0.93,0.5574
0,1000000,9885,Wolf Creek,7.483385,27762648.0,99.0,6.1,288.0,27.762648,1.0,0,0,1,0,0,0,0,0,1,0,0,-0.6369,0.3612
0,150000000,674,Harry Potter and the Goblet of Fire,24.903057999999998,895921036.0,157.0,7.5,5758.0,895.921036,150.0,0,0,0,0,0,1,1,0,1,0,0,-0.7935,-0.3612
1,28000000,69,Walk the Line,11.476443,186438883.0,136.0,7.3,732.0,186.438883,28.0,1,0,0,0,1,0,0,0,1,0,0,0.4404,0.6369
1,40000000,1833,Rent,9.530278,31670620.0,135.0,6.7,159.0,31.67062,40.0,1,0,0,0,1,0,0,0,1,0,0,-0.7717,-0.1531
1,65000000,6795,Zathura: A Space Adventure,10.695639,64321501.0,101.0,6.1,808.0,64.321501,65.0,0,0,0,0,0,1,1,0,1,0,0,0.4767,0.3182
1,14000000,24618,Bee Season,2.308846,6856989.0,104.0,5.2,26.0,6.856989,14.0,1,0,0,0,0,0,1,0,1,0,0,0.6124,0.0
1,45000000,13499,"Yours, Mine & Ours",10.238422,72028752.0,90.0,5.7,233.0,72.028752,45.0,0,1,0,0,1,0,1,0,1,0,0,0.9796,-0.296
1,15000000,116,Match Point,9.020372,85306374.0,124.0,7.2,1134.0,85.306374,15.0,1,0,1,0,1,0,0,0,1,0,0,0.3818,0.1531
0,180000000,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",18.13542,748806957.0,143.0,6.7,2709.0,748.806957,180.0,0,0,0,0,0,1,1,0,1,0,0,0.8316,-0.6597
1,207000000,254,King Kong,19.761164,550000000.0,187.0,6.6,2403.0,550.0,207.0,1,0,0,1,0,1,0,0,1,0,0,0.4767,0.0
1,85000000,1904,Memoirs of a Geisha,7.680762,162242962.0,145.0,7.3,670.0,162.242962,85.0,1,0,0,0,1,0,0,0,1,0,0,-0.4939,-0.4215
1,15000000,19058,Down,1.158196,163169.0,111.0,4.1,18.0,0.163169,15.0,0,0,1,1,0,0,0,0,1,0,0,-0.431,-0.6808
1,10000000,9515,The Matador,3.8674720000000002,17297244.0,96.0,6.2,137.0,17.297244,10.0,1,1,1,1,0,0,0,0,1,0,0,0.0516,0.0
1,12000000,23478,Mozart and the Whale,8.334487,84967.0,92.0,6.5,41.0,0.084967,12.0,1,1,0,0,1,0,0,0,1,0,0,0.2023,0.0
1,15000000,8053,The Three Burials of Melquiades Estrada,9.117934,12036149.0,121.0,7.0,180.0,12.036149,15.0,1,0,0,0,0,1,0,0,1,0,0,0.8442,0.0
1,70000000,612,Munich,9.668761,130358911.0,164.0,7.0,706.0,130.358911,70.0,1,0,1,1,0,0,0,0,1,0,0,-0.8979,-0.6597
1,45000000,9899,The Producers,5.037224,38058335.0,134.0,6.1,153.0,38.058335,45.0,0,1,0,0,0,0,0,0,1,0,0,-0.8176,0.0
1,1000000,546,Transamerica,7.398205,13350369.0,103.0,6.9,149.0,13.350369,1.0,1,0,0,0,0,0,0,0,1,0,0,0.5719,0.0
1,70000000,2800,Rumor Has It...,6.158212000000001,88933562.0,97.0,5.3,309.0,88.933562,70.0,0,1,0,0,0,0,0,0,1,0,0,0.1779,0.4215
0,60000000,9641,Cheaper by the Dozen 2,7.101422,129181830.0,94.0,5.8,542.0,129.18183,60.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.3182
1,100000000,7552,Fun with Dick and Jane,13.473381,202026112.0,90.0,5.9,639.0,202.026112,100.0,0,1,0,0,0,0,0,0,1,0,0,-0.9408,0.4003
1,169000,9687,Keeping Mum,5.742659,18564702.0,103.0,6.5,165.0,18.564702,0.169,0,1,0,0,0,0,0,0,1,0,0,0.3818,0.6369
1,30000000,11400,The New World,7.694502000000001,30536013.0,135.0,6.4,336.0,30.536013,30.0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0
0,12000000,10045,Banlieue 13,7.594102,9584131.0,84.0,6.5,572.0,9.584131,12.0,0,0,1,1,0,0,0,0,1,0,0,-0.4939,0.7184
0,25000000,168705,BloodRayne,6.514132,2405420.0,95.0,3.6,120.0,2.40542,25.0,0,0,0,1,0,1,0,0,1,0,0,-0.836,0.1195
0,4800000,1690,Hostel,12.093928,80578934.0,94.0,5.7,913.0,80.578934,4.8,0,0,0,0,0,0,0,0,1,0,0,-0.5994,-0.2732
1,31000000,9044,Tristan & Isolde,15.672195,28000000.0,125.0,6.4,240.0,28.0,31.0,1,0,0,0,0,0,0,0,1,0,0,-0.2263,-0.3612
1,45000000,17379,Last Holiday,5.53836,38399961.0,112.0,6.4,123.0,38.399961,45.0,1,1,0,0,0,1,0,0,1,0,0,-0.5719,0.0
0,15000000,10982,Hoodwinked!,6.398984,51053787.0,80.0,6.0,491.0,51.053787,15.0,0,1,0,0,0,0,1,0,1,0,0,-0.934,-0.743
0,50000000,834,Underworld: Evolution,12.496805,111340801.0,106.0,6.4,1548.0,111.340801,50.0,0,0,1,1,0,0,0,0,1,0,0,-0.7506,0.2732
1,7500000,14226,千里走单骑,1.883227,3752325.0,107.0,7.3,21.0,3.752325,7.5,1,0,0,0,0,0,0,0,1,0,0,-0.8885,0.0
1,28000000,12701,Revolution,2.806002,358574.0,126.0,5.3,22.0,0.358574,28.0,1,0,0,0,0,1,0,0,0,0,1,0.0516,0.0
1,35000000,1969,Bandidas,19.294832,10496317.0,93.0,5.8,319.0,10.496317,35.0,0,1,0,1,0,0,0,0,1,0,0,0.8934,0.1819
1,26000000,13275,Annapolis,5.450751,17496992.0,108.0,6.0,94.0,17.496992,26.0,1,0,0,0,0,0,0,0,1,0,0,0.8154,0.743
0,40000000,11565,Big Momma's House 2,7.622875,138259062.0,99.0,5.4,376.0,138.259062,40.0,0,1,0,0,0,0,0,0,1,0,0,-0.1511,0.5538
0,25000000,11283,Nanny McPhee,9.806554,122489822.0,97.0,6.4,742.0,122.489822,25.0,0,1,0,0,0,0,1,0,1,0,0,0.1531,0.6369
0,25000000,9286,Final Destination 3,11.872997,117719158.0,93.0,5.8,1000.0,117.719158,25.0,0,0,0,0,0,0,0,0,1,0,0,0.7285,-0.5994
1,3000000,292,Dave Chappelle's Block Party,2.092791,11718595.0,100.0,6.5,29.0,11.718595,3.0,0,1,0,0,0,0,0,0,1,0,0,0.4939,0.0
0,1100000,33061,Troll,10.254424,5450815.0,82.0,4.9,60.0,5.450815,1.1,0,0,0,0,0,0,0,0,0,0,1,-0.0258,-0.4939
0,50000000,9975,Curious George,12.602502000000001,69834815.0,86.0,6.1,109.0,69.834815,50.0,0,1,0,0,0,1,1,0,1,0,0,0.875,0.6239
1,45000000,9754,Firewall,6.5008919999999994,82800000.0,105.0,5.6,270.0,82.8,45.0,0,0,1,0,0,0,0,0,1,0,0,-0.128,0.0183
0,15000000,10053,When a Stranger Calls,5.149058,66966987.0,87.0,5.4,273.0,66.966987,15.0,0,0,1,0,0,0,0,0,1,0,0,-0.9062,0.0
1,4750000,10263,Tamara,3.743679,206871.0,98.0,5.1,64.0,0.206871,4.75,0,0,1,0,0,0,0,0,1,0,0,-0.7783,-0.8271
1,37665000,9959,Freedomland,5.388535,14655628.0,113.0,5.2,71.0,14.655628,37.665,1,0,1,0,0,0,0,0,1,0,0,-0.25,-0.2732
1,3500000,14256,Winter Passing,4.456904,113783.0,98.0,6.7,28.0,0.113783,3.5,1,1,0,0,0,0,0,0,1,0,0,0.9136,0.0772
1,40000000,9036,Eight Below,13.876881,120455994.0,120.0,6.7,553.0,120.455994,40.0,1,0,0,0,0,1,1,0,1,0,0,0.5789,0.8516
1,20000000,10073,Date Movie,5.682129,48548426.0,83.0,3.6,225.0,48.548426,20.0,0,1,0,0,0,0,0,0,1,0,0,0.5859,0.0
1,17000000,7304,Running Scared,7.435544,9500000.0,122.0,7.0,332.0,9.5,17.0,1,0,1,1,0,0,0,0,1,0,0,-0.9754,0.0
1,6000000,16781,Madea's Family Reunion,4.304175,57231524.0,110.0,6.0,77.0,57.231524,6.0,1,1,0,0,1,0,0,0,1,0,0,-0.6808,0.0
1,30000000,9920,Ultraviolet,11.096655,31070211.0,87.0,4.8,468.0,31.070211,30.0,0,0,1,1,0,0,0,0,1,0,0,-0.9081,-0.5994
1,28000000,10025,Just My Luck,6.053567,38159905.0,103.0,5.8,512.0,38.159905,28.0,1,1,0,0,1,0,1,0,1,0,0,0.7096,0.0
0,38000000,9682,Pulse,10.307277000000001,29907685.0,90.0,5.0,154.0,29.907685,38.0,0,0,1,0,0,0,0,0,1,0,0,-0.8591,-0.4939
1,55000000,2207,16 Blocks,11.887779,65664721.0,105.0,6.2,675.0,65.664721,55.0,0,0,1,1,0,1,0,0,1,0,0,0.0387,-0.5994
1,50000000,6877,Failure to Launch,9.438013,128406887.0,97.0,5.5,407.0,128.406887,50.0,0,1,0,0,0,0,0,0,1,0,0,0.9303,-0.0516
0,80000000,950,Ice Age: The Meltdown,16.646029000000002,660940780.0,91.0,6.5,3034.0,660.94078,80.0,0,1,0,0,0,1,1,0,1,0,0,-0.7783,0.0
1,54000000,752,V for Vendetta,20.214422,132511035.0,132.0,7.7,4562.0,132.511035,54.0,0,0,1,1,0,0,0,0,1,0,0,-0.1027,0.0
1,20000000,9655,She's the Man,6.916200999999999,33889159.0,105.0,6.4,691.0,33.889159,20.0,1,1,0,0,1,0,1,0,1,0,0,0.5334,0.25
1,6500000,9388,Thank You for Smoking,9.369527,24793509.0,92.0,7.1,670.0,24.793509,6.5,1,1,0,0,0,0,0,0,1,0,0,0.686,0.6399
1,13000000,9950,Find Me Guilty,15.295948999999998,2636637.0,125.0,6.5,139.0,2.636637,13.0,1,0,0,0,0,0,0,0,1,0,0,0.4215,0.0
1,45000000,388,Inside Man,13.393548000000001,184376254.0,129.0,7.3,1671.0,184.376254,45.0,1,0,1,0,0,0,0,0,1,0,0,-0.8608,0.783
1,3000000,868,Tsotsi,6.081201,9879971.0,94.0,6.9,96.0,9.879971,3.0,1,0,0,0,0,0,0,0,1,0,0,0.6808,0.0
1,12000000,14191,Aquamarine,11.29062,23006849.0,104.0,5.8,372.0,23.006849,12.0,0,1,0,0,1,0,1,0,1,0,0,0.9001,0.3612
0,2000000,18009,Leprechaun 2,3.3924,2260622.0,85.0,4.8,51.0,2.260622,2.0,0,1,0,0,0,0,0,0,0,1,0,-0.9524,0.4588
0,1380000,1379,Laitakaupungin valot,2.3293880000000002,1615018.0,78.0,6.6,27.0,1.615018,1.38,1,0,0,0,0,0,0,0,1,0,0,0.4719,0.0
0,15000000,9792,The Hills Have Eyes,18.960549,69623713.0,107.0,6.1,726.0,69.623713,15.0,0,0,1,0,0,0,0,0,1,0,0,0.0,-0.2732
1,50000000,10067,The Shaggy Dog,4.878907,61112916.0,98.0,4.5,138.0,61.112916,50.0,0,1,0,0,0,0,1,0,1,0,0,0.9273,0.0
0,25000000,46828,Son of the Pink Panther,3.372523,2438031.0,93.0,3.8,44.0,2.438031,25.0,0,1,0,0,0,0,0,0,0,1,0,0.0,-0.4003
1,2000000,582,Das Leben der Anderen,9.02255,70000000.0,137.0,7.9,977.0,70.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0
1,30000000,12763,Take the Lead,5.364459,34742066.0,108.0,6.6,171.0,34.742066,30.0,0,0,0,0,0,0,0,0,1,0,0,0.2732,0.0
1,27000000,186,Lucky Number Slevin,11.15092,56308881.0,110.0,7.4,1356.0,56.308881,27.0,1,0,1,0,0,0,0,0,1,0,0,-0.7657,-0.8402
1,12899867,219,Volver,6.302926,85582407.0,121.0,7.3,419.0,85.582407,12.899867,1,1,0,0,1,0,0,0,1,0,0,-0.9201,0.0
1,8000000,13751,Akeelah and the Bee,5.052049,18948425.0,112.0,6.7,85.0,18.948425,8.0,1,0,0,0,0,0,0,0,1,0,0,-0.9054,0.0
1,9000000,10069,Stay Alive,4.854551,27105095.0,100.0,5.3,157.0,27.105095,9.0,0,0,1,0,0,0,0,0,1,0,0,-0.8934,-0.8316
0,70000000,3093,Basic Instinct 2,15.321902,38629478.0,114.0,4.6,183.0,38.629478,70.0,0,0,1,0,0,0,0,0,1,0,0,-0.0516,0.4019
1,475000,9270,Brick,9.00314,3919254.0,110.0,6.8,366.0,3.919254,0.475,1,0,0,0,0,0,0,0,1,0,0,-0.7003,0.0
1,20000000,13960,ATL,2.582818,21170563.0,105.0,6.0,33.0,21.170563,20.0,1,0,0,0,0,0,0,0,1,0,0,0.7184,0.0
1,18000000,9389,Renaissance,9.746725,1831348.0,105.0,6.7,78.0,1.831348,18.0,0,0,0,1,0,0,0,0,1,0,0,0.7227,-0.5994
1,6500000,8998,Friends with Money,8.869162,13368437.0,88.0,5.1,132.0,13.368437,6.5,1,1,0,0,1,0,0,0,1,0,0,0.8126,0.0
0,45000000,4257,Scary Movie 4,13.096692,178262620.0,83.0,5.3,779.0,178.26262,45.0,0,1,0,0,0,0,0,0,1,0,0,-0.8689,0.0
1,950000,2652,Hard Candy,9.62025,7022209.0,103.0,6.8,726.0,7.022209,0.95,1,0,1,0,0,0,0,0,1,0,0,0.6486,0.0
1,8000000,39045,Pinocchio and the Emperor of the Night,0.743274,3261638.0,83.0,5.3,4.0,3.261638,8.0,0,0,0,0,0,1,1,0,0,0,1,-0.3744,0.0
1,60000000,5820,The Sentinel,12.915358,77920346.0,108.0,5.8,230.0,77.920346,60.0,0,0,1,1,0,0,0,0,1,0,0,-0.7184,0.0
1,80000000,9904,The Wild,7.904333,37384046.0,94.0,5.1,246.0,37.384046,80.0,0,0,0,0,0,0,1,0,1,0,0,0.5574,0.0
0,50000000,588,Silent Hill,7.9384570000000005,97607453.0,125.0,6.3,1093.0,97.607453,50.0,0,0,0,0,0,0,0,0,1,0,0,-0.9042,0.0
1,1601792,17247,Batalla en el cielo,2.329513,253527.0,96.0,5.6,24.0,0.253527,1.601792,1,0,0,0,0,0,0,0,1,0,0,-0.8934,0.0
1,17000000,9310,American Dreamz,4.936369,7314027.0,107.0,4.9,97.0,7.314027,17.0,1,1,0,0,0,0,1,0,1,0,0,0.296,0.0
1,558000,35545,Mata Hari,1.41344,2227000.0,89.0,6.1,9.0,2.227,0.558,1,0,1,1,1,0,0,0,0,0,1,-0.7269,0.6476
0,6000000,8982,ต้มยำกุ้ง,9.005167,27165581.0,108.0,6.8,171.0,27.165581,6.0,1,0,1,1,0,0,0,0,1,0,0,-0.8625,0.0772
0,150000000,956,Mission: Impossible III,15.687983,397850012.0,126.0,6.5,2062.0,397.850012,150.0,0,0,1,1,0,1,0,0,1,0,0,0.5574,0.0
1,50000000,9530,RV,11.511424,87528173.0,99.0,5.6,503.0,87.528173,50.0,0,1,0,0,0,0,0,0,1,0,0,-0.09,-0.296
1,15000000,9829,United 93,10.527141,76286096.0,111.0,6.9,377.0,76.286096,15.0,1,0,1,1,0,0,0,0,1,0,0,-0.4404,0.1027
1,8000000,7870,Down in the Valley,11.448611999999999,852872.0,112.0,6.0,64.0,0.852872,8.0,1,0,0,0,1,0,0,0,1,0,0,0.7783,-0.1027
1,80000000,7518,Over the Hedge,9.382953,343397247.0,83.0,6.3,1116.0,343.397247,80.0,0,1,0,0,0,0,1,0,1,0,0,-0.5423,0.0
1,160000000,503,Poseidon,6.581669000000001,181674817.0,99.0,5.5,594.0,181.674817,160.0,1,0,1,1,0,1,0,0,1,0,0,-0.1779,0.0
0,125000000,591,The Da Vinci Code,18.566706,767820459.0,149.0,6.5,2773.0,767.820459,125.0,0,0,1,0,0,0,0,0,1,0,0,-0.8126,0.3182
0,210000000,36668,X-Men: The Last Stand,0.867943,459359555.0,104.0,6.3,3581.0,459.359555,210.0,0,0,1,1,0,1,0,0,1,0,0,0.6705,0.0
1,52000000,9767,The Break-Up,6.327193,204999686.0,106.0,5.6,851.0,204.999686,52.0,0,1,0,0,1,0,0,0,1,0,0,-0.6369,0.0
1,400000,18164,Twelve and Holding,1.829593,95687.0,90.0,7.0,20.0,0.095687,0.4,1,0,0,0,0,0,0,0,1,0,0,-0.6369,0.0
0,120000000,920,Cars,18.907948,461983149.0,117.0,6.6,3991.0,461.983149,120.0,0,1,0,0,0,1,1,0,1,0,0,0.7269,0.0
1,9600000,9700,The Lost City,2.637004,4386236.0,144.0,5.9,25.0,4.386236,9.6,1,0,0,0,1,0,0,0,1,0,0,-0.4215,0.0
1,1700000,14167,Standing Still,2.095106,12762.0,90.0,5.7,12.0,0.012762,1.7,1,1,0,0,1,0,0,0,1,0,0,0.5106,-0.1027
1,25000000,806,The Omen,5.670679,119188334.0,110.0,5.3,287.0,119.188334,25.0,1,0,1,0,0,0,0,0,1,0,0,-0.8126,-0.5267
1,32000000,9353,Nacho Libre,12.042646000000001,80197993.0,92.0,5.6,368.0,80.197993,32.0,0,1,0,0,0,0,1,0,1,0,0,0.4019,0.5574
1,40000000,2044,The Lake House,12.589019,114830111.0,99.0,6.5,689.0,114.830111,40.0,1,0,0,0,1,0,0,0,1,0,0,0.4404,0.0
1,82500000,9339,Click,9.796552,237681299.0,107.0,6.0,2167.0,237.681299,82.5,1,1,0,0,1,0,0,0,1,0,0,0.0,0.0
1,35000000,350,The Devil Wears Prada,13.102383999999999,326551094.0,109.0,7.0,3198.0,326.551094,35.0,1,1,0,0,1,0,0,0,1,0,0,0.0112,-0.6908
0,200000000,58,Pirates of the Caribbean: Dead Man's Chest,29.455314,1065659812.0,151.0,7.0,5380.0,1065.659812,200.0,0,0,0,1,0,1,0,0,1,0,0,-0.8074,0.0
1,54000000,1819,"You, Me and Dupree",8.570085,130431368.0,108.0,5.4,421.0,130.431368,54.0,0,1,0,0,1,0,0,0,1,0,0,-0.3716,0.0
0,5000000,2295,Clerks II,8.466725,26888376.0,97.0,6.9,407.0,26.888376,5.0,0,1,0,0,0,0,0,0,1,0,0,0.0,-0.5267
1,75000000,9697,Lady in the Water,8.704554,42285169.0,110.0,5.3,415.0,42.285169,75.0,1,0,1,0,0,0,0,0,1,0,0,0.8591,0.5719
1,40000000,1887,Marie Antoinette,8.852557000000001,60474340.0,123.0,6.5,662.0,60.47434,40.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1,1000000,13508,Who Killed the Electric Car?,8.570312,1678874.0,92.0,7.2,59.0,1.678874,1.0,0,0,0,0,0,0,0,0,1,0,0,-0.765,-0.6908
1,1000000,1781,An Inconvenient Truth,6.684925,46243000.0,100.0,6.7,257.0,46.243,1.0,0,0,0,0,0,0,0,0,1,0,0,-0.2732,-0.6115
